Year,Mth,Month,Facility Reference Number,Licence Holder,Zone,FH_Zone,Site_Name,Latitude,Longitude,Sample Type,Date,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Prop_AF,Year Class
2015,3,March,820,Marine Harvest Canada,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,30-Mar-15,0.12,0.07,2.75,0.1,3,0.583,1
2016,7,July,1618,Marine Harvest Canada,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,23-Jul-16,0.12,0.07,0.02,0,3,0.583,2
2018,10,October,141,Marine Harvest Canada,Broughton Archipelago,3.3,Port Elizabeth,50.67099,-126.47653,Routine monitoring,29-Oct-18,0.12,0.07,0.85,0,3,0.583,2
2019,7,July,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Routine monitoring,14-Jul-19,0.12,0.07,0,0.02,3,0.583,2
2020,3,March,141,MOWI Canada West,Broughton Archipelago,3.3,Port Elizabeth,-126.47653,50.67099,Routine monitoring,10-Mar-20,0.12,0.07,0.38,1.43,3,0.583,1
2020,12,December,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,-126.75743,50.85271,Routine monitoring,27-Dec-20,0.12,0.07,0.03,0.95,3,0.583,2
2021,4,April,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,-126.34741,50.60106,Routine monitoring,01-Apr-21,0.6,0.35,0,0.02,3,0.583,1
2011,3,March,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Routine monitoring,06-Mar-11,0.48,0.28,0.27,0.02,3,0.583,2
2014,11,November,884,Marine Harvest Canada,Central Coast,3.5,Lochalsh Bay,52.53399,-128.3602,Routine monitoring,09-Nov-14,1.8,1.05,0.83,0,3,0.583,1
2018,7,July,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Follow-up,25-Jul-18,0.12,0.07,0,0,3,0.583,1
2019,5,May,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80108,-128.40431,Routine monitoring,22-May-19,0.6,0.35,0.17,0.03,3,0.583,2
2012,1,January,1472,Mainstream Canada,Clayoquot Sound,2.3,West Side,49.27928,-125.83065,Routine monitoring,18-Jan-12,0.12,0.07,0.1,0.02,3,0.583,2
2013,12,December,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,15-Dec-13,0.48,0.28,0.02,0.45,3,0.583,2
2015,6,June,526,Cermaq Canada,Clayoquot Sound,2.3,Rant Point,49.2567,-125.84153,Follow-up,01-Jun-15,0.12,0.07,0.02,0,3,0.583,2
2015,9,September,520,Cermaq Canada,Clayoquot Sound,2.3,Bedwell,49.26548,-125.81247,Post in-feed treatment,03-Sep-15,0.12,0.07,0.08,0,3,0.583,1
2016,8,August,1472,Cermaq Canada,Clayoquot Sound,2.3,West Side,49.27928,-125.83065,Routine monitoring,02-Aug-16,0.36,0.21,4.28,1.78,3,0.583,1
2020,3,March,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,-125.86762,49.25925,Routine monitoring,15-Mar-20,0.12,0.07,0,0,3,0.583,2
2020,4,April,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,-125.86762,49.25925,Routine monitoring,12-Apr-20,0.48,0.28,0.15,0.1,3,0.583,2
2011,11,November,388,Marine Harvest Canada,Discovery Passage,3.2,Brougham Point,50.37192,-125.3799,Post in-feed treatment,21-Nov-11,0.12,0.07,0.08,0,3,0.583,2
2013,5,May,304,Mainstream Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Post in-feed treatment,15-May-13,0.12,0.07,0.02,0,3,0.583,2
2016,1,January,211,Marine Harvest Canada,Discovery Passage,3.2,Okisollo,50.30946,-125.31618,Routine monitoring,17-Jan-16,0.12,0.07,0.82,0.27,3,0.583,1
2016,6,June,211,Marine Harvest Canada,Discovery Passage,3.2,Okisollo,50.30946,-125.31618,Post in-feed treatment,29-Jun-16,0.12,0.07,0.02,0,3,0.583,2
2019,6,June,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,50.41339,-125.76974,Routine monitoring,13-Jun-19,0.12,0.07,0,0,3,0.583,2
2019,10,October,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,50.30241,-125.33778,Post in-feed treatment,12-Oct-19,0.12,0.07,0.03,0,3,0.583,1
2020,6,June,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,-125.00882,50.32159,Routine monitoring,29-Jun-20,0.72,0.42,0,0.13,3,0.583,1
2016,4,April,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,49.8868,-126.7911,Routine monitoring,23-Apr-16,0.12,0.07,0,0,3,0.583,1
2020,4,April,1862,Grieg Seafood BC,Esperanza Inlet,2.4,Hecate,-126.7573,49.86799,Routine monitoring,04-Apr-20,0.12,0.07,0,0,3,0.583,1
2021,12,December,1849,Grieg Seafood BC,Nootka Sound,2.4,Muchalat North,49.64394,-126.33953,Routine monitoring,02-Dec-21,0.12,0.07,0,0,3,0.583,2
2012,2,February,892,Marine Harvest Canada,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,05-Feb-12,0.12,0.07,0.03,0,3,0.583,1
2017,10,October,7053,Marine Harvest Canada,Port Hardy,3.4,Ghi ya,50.90078,-127.93638,Follow-up,13-Oct-17,2.88,1.68,0.22,1.23,3,0.583,1
2014,12,December,1338,MOWI Canada West,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Post in-feed treatment,03-Dec-14,0.72,0.42,0,0,3,0.583,2
2018,1,January,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Routine monitoring,17-Jan-18,0.12,0.07,0,0,3,0.583,2
2011,10,October,332,Grieg Seafood BC,Sunshine Coast,3.1,Salten,49.61535,-123.83407,Routine monitoring,14-Oct-11,0.12,0.07,0.02,0,3,0.583,1
2021,12,December,332,Grieg Seafood BC,Sunshine Coast,3.1,Salten,49.61535,-123.83407,Routine monitoring,19-Dec-21,0.72,0.42,0.42,0.02,3,0.583,1
2012,5,May,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Post in-feed treatment,09-May-12,0.24,0.14,0,0.01,4,0.583,2
2012,7,July,221,Grieg Seafood BC,Sunshine Coast,3.1,Vantage,49.67226,-123.86019,Routine monitoring,03-Jul-12,0.24,0.14,0,0,4,0.583,2
2021,8,August,1895,MOWI Canada West,Central Coast,3.5,Sheep Passage,52.79609,-128.31093,Post in-feed treatment,04-Aug-21,0.12,0.07,0.14,0,7,0.583,2
2021,3,March,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,-126.15072,49.40478,Pre-treatment,22-Mar-21,0.12,0.07,6.83,6.7,10,0.583,1
2019,9,September,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Threshold exceedance,27-Sep-19,5.09,2.97,0.25,0.83,3,0.583,1
2013,2,February,1895,Marine Harvest Canada,Central Coast,3.5,Sheep Passage,52.79609,-128.31093,Follow-up,05-Feb-13,19.02,11.1,5.73,0,3,0.584,2
2017,2,February,1472,Cermaq Canada,Clayoquot Sound,2.3,West Side,49.27928,-125.83065,Pre-treatment,04-Feb-17,1.85,1.08,0.01,0.01,3,0.584,2
2020,10,October,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,-125.76974,50.41339,Routine monitoring,12-Oct-20,1.85,1.08,0.05,0,3,0.584,1
2017,10,October,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,49.65923,-126.47587,Pre-treatment; Follow-up,11-Oct-17,15.5,9.05,1.05,0,2,0.584,1
2018,7,July,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,18-Jul-18,27.96,16.33,3.2,1.31,3,0.584,2
2021,5,May,526,Cermaq Canada,Clayoquot Sound,2.3,Rant Point,-125.84153,49.2567,Pre-treatment,30-May-21,1.9,1.11,0.18,0.15,10,0.584,1
2015,4,April,1338,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Follow-up,07-Apr-15,8.9,5.2,1.93,0.48,3,0.584,2
2021,1,January,1351,MOWI Canada West,Port Hardy,3.4,Marsh Bay,-127.34239,50.90567,Routine monitoring,12-Jan-21,3.97,2.32,1.85,0.63,3,0.584,2
2021,4,April,1336,Cermaq Canada,Broughton Archipelago,3.3,Simmonds Point,-126.90153,50.87791,Routine monitoring,18-Apr-21,0.77,0.45,0.13,0.03,3,0.584,2
2021,1,January,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,-126.76145,49.87814,Pre-treatment,26-Jan-21,1.54,0.9,0.05,0,13,0.584,2
2020,4,April,1338,MOWI Canada West,Quatsino Sound,2.4,Mahatta East,-127.78758,50.4746,Follow-up,24-Apr-20,4.67,2.73,0.37,0.2,3,0.585,2
2017,8,August,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Routine monitoring,05-Aug-17,0.65,0.38,2.2,0.55,2,0.585,Brood
2018,10,October,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,09-Oct-18,0.65,0.38,0.18,0.13,2,0.585,2
2019,4,April,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80108,-128.40431,Routine monitoring,11-Apr-19,0.65,0.38,0.58,0.35,2,0.585,2
2013,9,September,1507,Mainstream Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Follow-up,10-Sep-13,0.65,0.38,0.4,0.88,3,0.585,1
2017,4,April,1288,Marine Harvest Canada,Port Hardy,3.4,Doyle Island,50.81456,-127.48698,Follow-up,13-Apr-17,0.65,0.38,0,0.02,3,0.585,2
2020,9,September,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,-126.7911,49.8868,Pre-treatment,20-Sep-20,19.79,11.57,2.52,0.32,10,0.585,1
2020,6,June,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,-125.33778,50.30241,Pre-treatment,23-Jun-20,3.18,1.86,0.96,0.27,8,0.585,2
2020,6,June,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,-125.86762,49.25925,Routine monitoring,14-Jun-20,2.53,1.48,0.32,0,3,0.585,2
2015,7,July,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,49.65923,-126.47587,Pre-treatment; Follow-up,21-Jul-15,2.53,1.48,0.02,0.02,3,0.585,1
2018,9,September,6668,Cermaq Canada,Clayoquot Sound,2.3,Plover Point,49.21433,-125.76693,Follow-up,17-Sep-18,7.65,4.48,0.33,0.59,3,0.586,1
2020,7,July,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,-125.33778,50.30241,Routine monitoring,29-Jul-20,4.78,2.8,0,0.15,2,0.586,2
2016,12,December,1144,Cermaq Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,02-Dec-16,1.69,0.99,0.12,0.11,3,0.586,1
2019,11,November,1144,Cermaq Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,07-Nov-19,0.99,0.58,0.58,0.08,3,0.586,2
2019,10,October,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,49.65923,-126.47587,Routine monitoring,08-Oct-19,17.75,10.4,0.18,0,3,0.586,1
2017,8,August,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Pre-treatment,17-Aug-17,2.15,1.26,0.41,0.5,3,0.586,1
2018,12,December,78,Marine Harvest Canada,Discovery Passage,3.2,Phillips Arm,50.48825,-125.35658,Routine monitoring,11-Dec-18,1.45,0.85,0.38,0.23,2,0.586,2
2017,7,July,1895,Marine Harvest Canada,Central Coast,3.5,Sheep Passage,52.79609,-128.31093,Follow-up,12-Jul-17,1.45,0.85,0,0,3,0.586,2
2016,12,December,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Routine monitoring,16-Dec-16,0.29,0.17,0,0.05,3,0.586,1
2021,8,August,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Post mechanical removal or bath treatment,11-Aug-21,0.87,0.51,0.24,0.05,10,0.586,1
2016,8,August,1580,Marine Harvest Canada,Central Coast,3.5,Jackson Pass,52.53727,-128.40286,Routine monitoring,23-Aug-16,1.62,0.95,1.28,0.7,3,0.586,1
2019,7,July,100,MOWI Canada West,Discovery Passage,3.2,Lees Bay,50.41063,-125.70029,Routine monitoring,21-Jul-19,2.95,1.73,2.03,0.73,2,0.586,2
2020,12,December,78,MOWI Canada West,Discovery Passage,3.2,Phillips Arm,-125.35658,50.48825,Routine monitoring,03-Dec-20,5.2,3.05,0,0,3,0.587,2
2018,12,December,1144,Cermaq Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,18-Dec-18,0.75,0.44,0.22,0.34,3,0.587,1
2021,10,October,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Pre-treatment,06-Oct-21,2.71,1.59,0.06,0.14,7,0.587,1
2020,4,April,7714,MOWI Canada West,Central Coast,3.5,Alexander,-128.57494,52.67648,Routine monitoring,14-Apr-20,1.67,0.98,1.83,0.1,3,0.587,2
2019,11,November,332,Grieg Seafood BC,Sunshine Coast,3.1,Salten,49.61535,-123.83407,Routine monitoring,20-Nov-19,2.3,1.35,0.07,1.25,3,0.587,1
2020,9,September,1351,MOWI Canada West,Port Hardy,3.4,Marsh Bay,-127.34239,50.90567,Follow-up,27-Sep-20,5.4,3.17,0,0.17,10,0.587,2
2020,10,October,100,MOWI Canada West,Discovery Passage,3.2,Lees Bay,-125.70029,50.41063,Follow-up,14-Oct-20,4.82,2.83,0.08,0,5,0.587,2
2014,11,November,821,MOWI Canada West,Broughton Archipelago,3.3,Glacier Falls,50.84785,-126.31921,Routine monitoring,07-Nov-14,2.52,1.48,0.1,0.02,3,0.587,2
2019,6,June,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,24-Jun-19,0.63,0.37,0.63,7.02,3,0.587,1
2019,9,September,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80108,-128.40431,Routine monitoring,08-Sep-19,0.63,0.37,0,0.1,3,0.587,2
2013,6,June,6668,Mainstream Canada,Clayoquot Sound,2.3,Plover Point,49.21433,-125.76693,Routine monitoring,16-Jun-13,0.63,0.37,0.08,0.13,3,0.587,1
2013,11,November,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,04-Nov-13,0.63,0.37,0.02,0,3,0.587,1
2016,4,April,314,Cermaq Canada,Clayoquot Sound,2.3,Ross Pass,49.32437,-126.04849,Follow-up,17-Apr-16,0.63,0.37,0,0,3,0.587,2
2021,12,December,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,19-Dec-21,0.63,0.37,0.02,0.03,3,0.587,2
2013,3,March,211,Marine Harvest Canada,Discovery Passage,3.2,Okisollo,50.30946,-125.31618,Post in-feed treatment,06-Mar-13,0.63,0.37,0,0,3,0.587,2
2021,5,May,1895,MOWI Canada West,Central Coast,3.5,Sheep Passage,-128.31093,52.79609,Pre-treatment,08-May-21,5.67,3.33,0.97,0.44,7,0.587,2
2017,6,June,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,49.87814,-126.76145,Routine monitoring,30-Jun-17,10.52,6.18,1.52,0,3,0.587,2
2020,6,June,746,Grieg Seafood BC,Sunshine Coast,3.1,Site 13,-123.84265,49.6291,Threshold exceedance,04-Jun-20,3.2,1.88,0,0,2,0.588,2
2019,7,July,790,MOWI Canada West,Discovery Passage,3.2,Chancellor Channel,50.41723,-125.66284,Routine monitoring,20-Jul-19,0.8,0.47,0,0,3,0.588,2
2019,1,January,141,MOWI Canada West,Broughton Archipelago,3.3,Port Elizabeth,50.67099,-126.47653,Routine monitoring,28-Jan-19,0.97,0.57,3.7,2.38,3,0.588,2
2020,5,May,1338,MOWI Canada West,Quatsino Sound,2.4,Mahatta East,-127.78758,50.4746,Follow-up,12-May-20,6.55,3.85,1.65,0.55,1,0.588,2
2018,2,February,821,Marine Harvest Canada,Broughton Archipelago,3.3,Glacier Falls,50.84785,-126.31921,Routine monitoring,18-Feb-18,1.48,0.87,0.17,0.98,3,0.588,1
2021,9,September,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,50.60106,-126.34741,Routine monitoring,09-Sep-21,1.65,0.97,0,0.05,3,0.588,2
2015,4,April,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Follow-up,03-Apr-15,1.65,0.97,0.15,0.43,3,0.588,2
2019,11,November,1300,MOWI Canada West,Discovery Passage,3.2,Althorpe,50.47531,-125.80975,Routine monitoring,24-Nov-19,2.5,1.47,0,0,3,0.588,2
2018,9,September,1288,Marine Harvest Canada,Port Hardy,3.4,Doyle Island,50.81456,-127.48698,Follow-up,28-Sep-18,2.67,1.57,0.4,0.5,3,0.588,1
2014,1,January,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Follow-up,29-Jan-14,4.03,2.37,0,0,3,0.588,2
2021,10,October,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Threshold exceedance,03-Oct-21,7.6,4.47,0,0,3,0.588,2
2016,5,May,458,Cermaq Canada,Broughton Archipelago,3.3,Cypress Harbour,50.83772,-126.66313,Routine monitoring,02-May-16,0.17,0.1,0.1,0.02,2,0.588,Brood
2020,9,September,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,-126.66298,50.65784,Routine monitoring,25-Sep-20,0.85,0.5,0,0,2,0.588,2
2017,2,February,7714,Marine Harvest Canada,Central Coast,3.5,Alexander,52.67648,-128.57494,Routine monitoring,08-Feb-17,0.68,0.4,2.23,3.23,2,0.588,1
2021,7,July,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,-126.09003,49.37622,Routine monitoring,25-Jul-21,4.08,2.4,1.6,0.8,2,0.588,1
2018,9,September,380,Marine Harvest Canada,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Routine monitoring,25-Sep-18,0.85,0.5,1,0.38,2,0.588,1
2020,9,September,7053,MOWI Canada West,Port Hardy,3.4,Ghi ya,-127.93638,50.90078,Routine monitoring,20-Sep-20,0.85,0.5,0.08,0,2,0.588,1
2018,6,June,1338,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Routine monitoring,07-Jun-18,0.68,0.4,1.85,0.58,2,0.588,2
2014,10,October,1586,MOWI Canada West,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,12-Oct-14,0.17,0.1,0.02,0.02,3,0.588,1
2015,8,August,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Routine monitoring,19-Aug-15,0.17,0.1,0,0,3,0.588,2
2016,4,April,1059,Marine Harvest Canada,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Post in-feed treatment,05-Apr-16,0.17,0.1,0,0,3,0.588,2
2016,10,October,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,25-Oct-16,2.38,1.4,1.28,0.25,3,0.588,2
2019,7,July,1586,MOWI Canada West,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,20-Jul-19,0.17,0.1,0,0,3,0.588,2
2020,2,February,1059,MOWI Canada West,Broughton Archipelago,3.3,Sargeaunt Pass,-126.18595,50.67346,Post in-feed treatment,27-Feb-20,0.17,0.1,0.4,0.32,3,0.588,2
2016,6,June,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Follow-up,15-Jun-16,1.7,1,0,0,3,0.588,2
2020,1,January,7714,MOWI Canada West,Central Coast,3.5,Alexander,-128.57494,52.67648,Routine monitoring,31-Jan-20,1.02,0.6,0,0,3,0.588,2
2012,1,January,314,Mainstream Canada,Clayoquot Sound,2.3,Ross Pass,49.32437,-126.04849,Routine monitoring,04-Jan-12,0.17,0.1,0,0,3,0.588,2
2013,8,August,227,Mainstream Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,17-Aug-13,0.68,0.4,7.7,0.05,3,0.588,1
2013,10,October,234,Mainstream Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,02-Oct-13,0.17,0.1,0,0.08,3,0.588,1
2014,1,January,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,03-Jan-14,0.17,0.1,0.83,0.07,3,0.588,1
2019,11,November,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Routine monitoring,10-Nov-19,0.34,0.2,0.02,0.03,3,0.588,1
2011,2,February,78,Marine Harvest Canada,Discovery Passage,3.2,Phillips Arm,50.48825,-125.35658,Routine monitoring,07-Feb-11,0.17,0.1,0,0,3,0.588,2
2011,9,September,380,Marine Harvest Canada,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Pre-treatment,01-Sep-11,1.7,1,4.88,4.67,3,0.588,1
2012,9,September,304,Mainstream Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Routine monitoring,14-Sep-12,0.17,0.1,0.02,0.02,3,0.588,1
2015,12,December,380,Marine Harvest Canada,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Post in-feed treatment,31-Dec-15,0.17,0.1,0,0,3,0.588,2
2016,10,October,1401,Cermaq Canada,Discovery Passage,3.2,Brent Island,50.28613,-125.34917,Routine monitoring,01-Oct-16,0.34,0.2,0.01,0.03,3,0.588,2
2019,2,February,380,MOWI Canada West,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Post in-feed treatment,26-Feb-19,0.17,0.1,0,0,3,0.588,2
2020,10,October,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,-125.33778,50.30241,Routine monitoring,18-Oct-20,1.7,1,1.15,0.05,3,0.588,2
2015,1,January,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,49.8868,-126.7911,Routine monitoring,08-Jan-15,0.17,0.1,0,0,3,0.588,2
2012,3,March,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,49.65603,-126.45404,Routine monitoring,05-Mar-12,0.17,0.1,0,0,3,0.588,2
2014,4,April,1705,Grieg Seafood BC,Nootka Sound,2.4,Williamson,49.65623,-126.42849,Routine monitoring,22-Apr-14,0.17,0.1,0,0.02,3,0.588,2
2017,8,August,892,Marine Harvest Canada,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,30-Aug-17,1.53,0.9,7.37,1.48,3,0.588,1
2019,6,June,1382,MOWI Canada West,Port Hardy,3.4,Robertson,50.93242,-127.42537,Routine monitoring,06-Jun-19,0.17,0.1,2.28,0.22,3,0.588,2
2021,6,June,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,-126.09003,49.37622,Post mechanical removal or bath treatment,20-Jun-21,0.51,0.3,0.15,0.01,4,0.588,1
2015,8,August,314,Cermaq Canada,Clayoquot Sound,2.3,Ross Pass,49.32437,-126.04849,Follow-up,01-Aug-15,4.98,2.93,0.48,0.2,3,0.588,1
2021,6,June,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,-126.34741,50.60106,Pre-treatment; Follow-up,23-Jun-21,4.81,2.83,0.23,0.02,11,0.588,2
2017,5,May,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,49.87814,-126.76145,Routine monitoring,08-May-17,2.77,1.63,0,0,3,0.588,2
2014,1,January,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Follow-up,19-Jan-14,10.23,6.02,0.88,0.23,3,0.588,2
2019,10,October,1238,MOWI Canada West,Quatsino Sound,2.4,Mahatta West,50.46914,-127.83577,Pre-treatment,16-Oct-19,9.43,5.55,0,0.2,3,0.589,1
2021,8,August,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,26-Aug-21,1.75,1.03,0,0,2,0.589,2
2016,6,June,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Follow-up,11-Jun-16,1.58,0.93,0,0,3,0.589,2
2020,1,January,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,-127.87584,50.48588,Routine monitoring,15-Jan-20,0.9,0.53,0.1,0,2,0.589,2
2019,6,June,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80108,-128.40431,Routine monitoring,06-Jun-19,0.9,0.53,0.03,0.02,3,0.589,2
2021,6,June,526,Cermaq Canada,Clayoquot Sound,2.3,Rant Point,-125.84153,49.2567,Routine monitoring,20-Jun-21,0.9,0.53,0,0.05,3,0.589,1
2015,11,November,540,Cermaq Canada,Clayoquot Sound,2.3,Fortune Channel,49.23503,-125.75174,Routine monitoring,20-Nov-15,0.73,0.43,0,0.03,2,0.589,2
2014,5,May,819,Cermaq Canada,Broughton Archipelago,3.3,Cecil Island,50.85123,-126.71498,Routine monitoring,06-May-14,1.29,0.76,0.51,0.58,4,0.589,Brood
2020,8,August,1401,Cermaq Canada,Discovery Passage,3.2,Brent Island,-125.34917,50.28613,Pre-treatment,14-Aug-20,2.58,1.52,1.13,0.36,8,0.589,2
2020,11,November,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,-125.00882,50.32159,Pre-treatment,18-Nov-20,3.7,2.18,0.03,0.06,11,0.589,2
2014,1,January,144,MOWI Canada West,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Follow-up,04-Jan-14,5.77,3.4,0,0,3,0.589,2
2016,4,April,6668,Cermaq Canada,Clayoquot Sound,2.3,Plover Point,49.21433,-125.76693,Follow-up,01-Apr-16,0.56,0.33,0.05,0.05,3,0.589,1
2021,10,October,465,MOWI Canada West,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Pre-treatment,22-Oct-21,1.12,0.66,0,0.06,9,0.589,1
2021,11,November,144,MOWI Canada West,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Follow-up,23-Nov-21,2.63,1.55,2.73,0.48,2,0.589,2
2011,11,November,1350,Marine Harvest Canada,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Follow-up,22-Nov-11,2.63,1.55,0.08,0,3,0.589,1
2018,4,April,1700,Grieg Seafood BC,Nootka Sound,2.4,Muchalat South,49.64012,-126.32735,Routine monitoring,29-Apr-18,1.9,1.12,0.15,0,3,0.589,2
2015,3,March,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Follow-up,05-Mar-15,6.48,3.82,0.03,1.18,3,0.59,2
2018,1,January,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Routine monitoring,19-Jan-18,1.73,1.02,1.15,0.08,3,0.59,1
2016,5,May,871,Grieg Seafood BC,Discovery Passage,3.2,Barnes Bay,50.32437,-125.26039,Routine monitoring,05-May-16,1.73,1.02,1.05,0.7,3,0.59,2
